,title,artist,lastfm_id,genius_id,Group
1070,Jus 1 Kiss,Basement Jaxx,TRTXOED128F93051B2,843761.0,38
1071,Broken Dreams,Basement Jaxx,TRULGNL128F93051B3,844218.0,99
1072,Do Your Thing,Basement Jaxx,TRHLLFR128F93051BA,843792.0,10
1073,A Sunday Smile,Beirut,TRBJOGT128F42396CC,219952.0,115
1074,Cliquot,Beirut,TRQLWDC128F42396CF,168109.0,41
1075,The Penalty,Beirut,TRRUZLF128F42396D0,219955.0,109
1076,In The Mausoleum,Beirut,TRJPEZX128F42396D2,219958.0,30
1077,Penny On The Train Track,Ben Kweller,TRTTIXZ128F93321D1,1215196.0,101
1078,One Way Or Another,Blondie,TRTEYTK128F145BF9E,192076.0,48
1079,Sunday Girl,Blondie,TRZMPZW128F934B7A4,193418.0,37
1080,Drinking In L.A.,Bran Van 3000,TRJSLVI128F429496A,11612.0,33
1081,Everywhere,Bran Van 3000,TRFFSFW128F4294974,513751.0,108
1082,Please Forgive Me,Bryan Adams,TRFLCMC128E0792ECE,752838.0,75
1083,Opera Singer,Cake,TRUAFFD128F4277048,1294460.0,92
1084,Commissioning A Symphony In C,Cake,TRSGBFE128F426255C,1419988.0,36
1085,Long Line Of Cars,Cake,TRXJBQS128F427704F,1753591.0,115
1086,Pretty Pink Ribbon,Cake,TRCDDAP128F4262558,347998.0,47
1087,Kung Fu Fighting,Carl Douglas,TRVCNDL128F9320C3A,98566.0,97
1088,Tragedy And Mystery,China Crisis,TRHKNEO128F145894D,1263588.0,106
1089,Wall Of God,China Crisis,TRQXLZG128F1458989,1546413.0,19
1090,Little Rock,Collin Raye,TRBECHO128F42667BD,962293.0,35
1091,Fascinated,Company B,TRIDEBC12903D108A1,781852.0,13
1092,Hear Me,Darkseed,TRGCIJM128F425738E,1039127.0,114
1093,Unlovable,Darren Hayes,TRMEHTT128F92E5D4D,993602.0,78
1094,Feel So High,Des'ree,TRTLXJO128F4259DEC,1285862.0,30
1095,Do You Compute,Drive Like Jehu,TRZIKTX12903CDB5EE,991103.0,66
1096,Super Unison,Drive Like Jehu,TRQJBTP12903CDB5FE,1087198.0,101
1097,I'm Shipping Up To Boston,Dropkick Murphys,TRFLZRT128F428B737,448606.0,61
1098,Friendly Ghost,Eels,TRHNJYE128F92FCCA5,1533261.0,96
1099,Trains And Winter Rains,Enya,TRANRUZ128F934BBE7,77529.0,13
1100,Make Me Lose Control,Eric Carmen,TRQTPZY128F92F37F9,1448936.0,60
1101,I'm Not Done,Fever Ray,TRACHKX128F934B07A,346076.0,108
1102,Keep The Streets Empty For Me,Fever Ray,TRIRRKJ128F934B086,346079.0,108
1103,Burn Away,Foo Fighters,TRJYYDE128F4295D01,211750.0,87
1104,Best Of You,Foo Fighters,TROZZML128F42AD0FA,102576.0,108
1105,Freed From Desire,Gala,TRUNWRX128F92FDC17,1463574.0,84
1106,Night Owl,Gerry Rafferty,TRDVCQQ128F1457174,521733.0,100
1107,Seasons,Good Charlotte,TRPDJGF128F42644E1,396228.0,35
1108,The Day That I Die,Good Charlotte,TRWUPSZ128F930B14B,277161.0,67
1109,Never Born,Guano Apes,TRSDBUT128F4285D3D,832689.0,65
1110,Mistral Wind,Heart,TRMRFCU128F42677E8,944957.0,57
1111,Carry,Isis,TRJTPYU128F9314659,921923.0,70
1112,In Fiction,Isis,TRIGVWZ128F9314693,345986.0,52
1113,Wishing That,Jann Arden,TRZNUFR128F1499FAA,852040.0,84
1114,Lumina,Joan Osborne,TRWRVYQ128F148C63F,1621331.0,74
1115,Watch Me Shine,Joanna Pacitti,TRYKNGN128E0792699,1064399.0,19
1116,I'll Be Alright Without You,Journey,TRRWYRM128F426A5C5,340774.0,101
1117,New Dawn Fades,Joy Division,TRSBTUB128F423C59E,111146.0,67
1118,Isolation,Joy Division,TRHMNBV128F427CAB4,112528.0,38
1119,Transmission,Joy Division,TRFFGWH128F428668C,245529.0,118
1120,Love Will Tear Us Apart,Joy Division,TRHDTFL128F9327474,96379.0,92
1121,"Moon, Stars And Planes",Kante,TRURANL128F9325D05,1446430.0,60
1122,Sorry,Karine Polwart,TRVETIC12903CD98F1,951951.0,96
1123,Everybody,Keith Urban,TRAAMRE128F4298E7D,195841.0,37
1124,Daddy,KoRn,TRYKUGC128F4284B47,198795.0,61
1125,Hoodie,Lady Sovereign,TRTLTVZ128F1452C80,1149614.0,37
1126,My Delirium,Ladyhawke,TRUANZR128F9309892,246232.0,37
1127,Song 4 Lovers,Liberty X,TRGIXJH128F1452951,1001242.0,38
1128,Hit The Ground,Lizz Wright,TRGOSPU128F932101B,937375.0,40
1129,Old Man,Lizz Wright,TRGTXWJ12903CE6AE6,1312472.0,60
1130,Tuesday's Gone,Lynyrd Skynyrd,TRINLID128E078F5E7,395324.0,10
1131,Fragile (Free),Maria Mena,TROINDT128F9306D1F,1845594.0,101
1132,Internal Dialogue,Maria Mena,TRDHFDO128F92DBF57,1783424.0,47
1133,Daydream Believer,Mary Beth Maziarz,TRVPISY128F4272965,761523.0,108
1134,I'll Be OK,McFly,TRNBYUE128E078F411,1410838.0,10
1135,Down In A Hole,Alice In Chains,TRGPBTB128F92F76E3,182172.0,23
1136,Weak In The Presence Of Beauty,Alison Moyet,TRCBSQP12903CF4DAA,805682.0,10
1137,Love Letters,Alison Moyet,TRXZWZQ128F427895F,1744285.0,113
1138,Martha's Harbour,All About Eve,TRPATYP128F145A887,753587.0,92
1139,Never Ever,All Saints,TRGOAJI128F146E0AD,336633.0,60
1140,A Dying Wish,Anathema,TRHJXNI128F4276B7A,217052.0,79
1141,Angelica,Anathema,TRDQIGI128F92D6BC6,216815.0,101
1142,Goodbye Cruel World,Anathema,TRKGGFF128F4284B90,217176.0,22
1143,Make It Right (F.F.S.),Anathema,TRZWJLP128F4259F98,800233.0,17
1144,One Last Goodbye,Anathema,TRNXJQI128F92D6BC4,217144.0,109
1145,A Little's Enough,Angels & Airwaves,TRIUDBH128F147182F,216364.0,78
1146,Start The Machine,Angels & Airwaves,TRBNJSN128F1471834,216404.0,41
1147,Fairyland,Angelzoom,TRSTDCB128F425256D,1772281.0,83
1148,Lost In Translation,Apoptygma Berzerk,TRHNMUW128F42AF354,850214.0,119
1149,Wake Up,Arcade Fire,TRMIOME128F428192E,90288.0,107
1150,All We Ever Wanted Was Everything,Bauhaus,TRSENSW12903CCA045,788842.0,101
1151,Boxing,Ben Folds Five,TRGDIQN128E0781EBB,499541.0,83
1152,Brick,Ben Folds Five,TRSGKSO128F4266F15,66307.0,93
1153,Jumpin' Jack,Big Bad Voodoo Daddy,TRNGXAZ12903CA37D8,1256072.0,81
1154,Pagan Poetry,Björk,TRDFRZJ128F9319FC8,342607.0,37
1155,Don't Fence Me In,Bing Crosby,TRVVNWW128F934D6C1,811620.0,17
1156,Always,Blink-182,TRRTGWF128C7196890,210824.0,33
1157,All Of This,Blink-182,TRAQGNV128C7196894,225323.0,72
1158,I'm Lost Without You,Blink-182,TRXMFCS128C719688C,77057.0,92
1159,Not Now,Blink-182,TRAATPB128C719688E,328736.0,85
1160,Honey,Bobby Goldsboro,TRAEDQF128F4260069,156071.0,99
1161,"Don't Worry, Be Happy",Bobby McFerrin,TRWAEVG128F4237826,118064.0,70
1162,I'm Ready,Bryan Adams,TRENJBP128E0791D68,756206.0,44
1163,Summer Of '69,Bryan Adams,TRUAXHV128F42694E8,105014.0,50
1164,End Of The Movie,Cake,TRFETPH128F4280AE3,708337.0,72
1165,Kids In America,Cascada,TRABGIN128F14B0238,901521.0,81
1166,Because The Night,Cascada,TRZQRBX128F92C510F,1390925.0,91
1167,When You Were Mine,Casiotone For The Painfully Alone,TRYPZGY128F422B4BF,789329.0,33
1168,The Hucklebuck,Chubby Checker,TRGHLJS128F934A7B8,705081.0,38
1169,The Twist,Chubby Checker,TRCVKUZ12903CB4DE0,75570.0,98
1170,Alfie,Cilla Black,TRNMPUY12903C984EA,823877.0,91
1171,Powderfinger,Cowboy Junkies,TRDAZDS128F9314969,1241317.0,38
1172,Self-Deception,De/Vision,TRTCLIH128E0787DB6,1714046.0,30
1173,Heart-Shaped Tumor,De/Vision,TREVUMJ128F9310338,929116.0,35
1174,Blood On The Motorway,DJ Shadow,TRTITQZ128C71967A4,1382045.0,66
1175,You Can't Go Home Again,DJ Shadow,TRXWEVR128E079011D,960684.0,22
1176,Good Enough,Dodgy,TRSTLWY12903CC2F39,1196771.0,0
1177,I Only Want To Be With You,Dusty Springfield,TRHOGMB128F1481949,1627253.0,94
1178,I Just Don't Know What To Do With Myself,Dusty Springfield,TRKYNCJ128F427241B,1672255.0,104
1179,Just A Little Lovin',Dusty Springfield,TROTOGK128F421CA81,992290.0,50
1180,I Don't Want To Hear It Anymore,Dusty Springfield,TREJAIZ128E0791228,1761369.0,105
1181,The Loneliness Of A Tower Crane Driver,Elbow,TRSBFQC128F427B11C,710883.0,58
1182,One Day Like This,Elbow,TRUPINX128F92EB27E,95770.0,46
1183,Running To Stand Still,Elbow,TRATFWG128F9335C86,1552710.0,38
1184,When Susannah Cries,Espen Lind,TRDYVUG128F4291731,861233.0,10
1185,I Just Want To Make Love To You,Etta James,TRCFPJF128F428A872,900809.0,78
1186,Flowerstand Man,Faithless,TRNXHJA128F42921BF,1323505.0,96
1187,Hanging Around,Gemma Hayes,TRZYCUG128E078159F,1676706.0,96
1188,For The Dead,Gene,TRWXFJT128F1463B44,1716017.0,10
1189,As,Gene Harris,TRHJCEL128F427236D,1612444.0,114
1190,Get On Your Feet,Gloria Estefan,TRXDDRA128F426AD24,721159.0,39
1191,Goodbye Girl,Go West,TRDTNHE128F92F74A2,1756748.0,35
1192,Collective Dreamwish Of Upperclass Elegance,Grandaddy,TRMNPIF128F9324AC1,1563866.0,38
1193,Now It's On,Grandaddy,TRLYFDL128F932DFF5,1250329.0,46
1194,So Fine,Guns N' Roses,TRZODJZ128E0792999,104002.0,101
1195,Estranged,Guns N' Roses,TRMRCYF128E079247F,103977.0,62
1196,A Crow Left Of The Murder,Incubus,TRATAGT128F42807AF,337863.0,62
1197,Sick Sad Little World,Incubus,TRVRYBI128F428081D,337876.0,59
1198,I Could Have Danced All Night,Jamie Cullum,TRYXIXW128F92F4458,1502711.0,21
1199,Oh God,Jamie Cullum,TRAADVO128E07999E9,1571405.0,62
1200,Catch The Sun,Jamie Cullum,TRDYAHD128E0798912,1673352.0,114
1201,7 Days To Change Your Life,Jamie Cullum,TRZWAIQ128E0798826,879985.0,60
1202,Voice On Tape,Jenny Owen Youngs,TRRFZBN12903CF737E,1672144.0,67
1203,The Opposite Of Hallelujah,Jens Lekman,TRLUFXM128F147AD34,481737.0,44
1204,Hang On In There Baby,Johnny Bristol,TRFXDZV128F4259791,1714797.0,32
1205,"Ruby, Don't Take Your Love To Town",Johnny Darrell,TRSFTUG128F92F09D1,1407034.0,30
1206,Saturday Night,Kaiser Chiefs,TRVABTY128E07860FB,1433146.0,112
1207,Time Honoured Tradition,Kaiser Chiefs,TRXNOES128F9301FD2,1340850.0,119
1208,Team Mate,Kaiser Chiefs,TRXWBQL128E07860FF,967037.0,44
1209,Na Na Na Na Naa,Kaiser Chiefs,TRRQXOZ128E07860F8,1733147.0,103
1210,Love's Not A Competition (But I'm Winning),Kaiser Chiefs,TRHOURR128F14A2E26,354179.0,104
1211,Waking Up In Vegas,Katy Perry,TRCRZOM128F92D630A,195938.0,76
1212,Thinking Of You,Katy Perry,TRKQRVO128F92D630B,195939.0,115
1213,I'm Still Breathing,Katy Perry,TRZFHDV128F92C5DDB,195956.0,83
1214,The Weight Of My Words,Kings Of Convenience,TRUDHRC128E0782FC5,1123346.0,10
1215,Disharmony,L'Âme Immortelle,TRXJEPH128F429273A,1521122.0,110
1216,Fear,L'Âme Immortelle,TRTYWUQ128F932615C,901720.0,35
1217,Fallen Angel,L'Âme Immortelle,TRIPEGM128F9326161,923891.0,94
1218,By The Rivers Dark,Leonard Cohen,TRMHPHA128F4278FE6,1139849.0,62
1219,Alexandra Leaving,Leonard Cohen,TRGSRLQ128F92C49D8,734921.0,30
1220,There For You,Leonard Cohen,TRFLSSF128F425AA4A,1630833.0,78
1221,Elvis Is Dead,Living Colour,TRXDUNL128F42AE591,509808.0,114
1222,Overtime,Lucinda Williams,TRXUDVU128E078965A,929502.0,93
1223,Those Three Days,Lucinda Williams,TRCJZBY128F1455E6C,1436300.0,72
1224,Black Is The Colour,Luka Bloom,TRCVKRW12903D0FF87,898212.0,75
1225,When The Wind Blows,Mansun,TRCMIVQ128F4267E4E,1513432.0,62
1226,Child Star,Marc Almond,TRWIQSQ128F42B8A7F,1582480.0,44
1227,If Love Is A Red Dress (Hang Me In Rags),Maria McKee,TRZDFXU128F428FD54,136383.0,111
1228,God's Will,Martina McBride,TRAWULX128F4291255,450601.0,21
1229,I'm Over You,Martine McCutcheon,TRXIZKY128F146A992,1619817.0,33
1230,Parisian Skies,Maxïmo Park,TRYAGEA128EF340D55,1115106.0,108
1231,One Man Drinking Games,Mayday Parade,TREXDDS128F4277776,185262.0,45
1232,Three Cheers For Five Years,Mayday Parade,TRPUDUW128F427777F,185263.0,10
1233,The Last Something That Meant Anything,Mayday Parade,TRTSIMH128F4277782,185259.0,44
1234,Miserable At Best,Mayday Parade,TRHADZY128F4298DD1,188169.0,44
1235,Bells Ring,Mazzy Star,TRCWXKT128E0782864,1503871.0,97
1236,Girls Just Wanna Have Fun,Miley Cyrus,TRITVUB128F42B81FF,186004.0,33
1237,Omaha,Moby Grape,TRJOKBO128F9320966,1542154.0,14
1238,Awake,Moonspell,TRTIHHP12903CF88EA,987490.0,19
1239,Brother,Ms. Dynamite,TRMKBTM128E078E223,34207.0,85
1240,To Remain Tombless,My Dying Bride,TRQYVHV128F428193B,1109391.0,119
1241,L'Amour Detruit,My Dying Bride,TRUWRTO128F428193D,1816471.0,0
1242,I Cannot Be Loved,My Dying Bride,TRSENJG128F428193F,1451586.0,118
1243,And I Walk With Them,My Dying Bride,TRTLDMO128F4281941,1039794.0,53
1244,Thy Raven Wings,My Dying Bride,TRZWVCU128F4281943,935974.0,45
1245,Love's Intolerable Pain,My Dying Bride,TRYDKJL128F4281945,861502.0,117
1246,I Wanna Have Your Babies,Natasha Bedingfield,TRUUYUZ128F42BCDFB,1713557.0,103
1247,O.P.P.,Naughty By Nature,TRPORHV128F9322512,441.0,40
1248,Hello It's Me,Nazz,TRVIJOO128F92FF475,913944.0,46
1249,The Perfect Kiss,New Order,TRLLDIG128E0787D4F,1299965.0,45
1250,This Time Of Night,New Order,TRJNUXC128F92EF7CC,1312532.0,117
1251,Sooner Than You Think,New Order,TRJIAFY128F92EF7D1,1016954.0,69
1252,Ceremony,New Order,TRHENNE128E0787D32,134611.0,51
1253,Things Behind The Sun,Nick Drake,TRNHUGV128F149B0E1,259131.0,66
1254,Harvest Breed,Nick Drake,TRHCNEL128C7196C38,259135.0,72
1255,From The Morning,Nick Drake,TRTNBFI128F93587B2,259136.0,82
1256,Time Of No Reply,Nick Drake,TRXPGXG128F145E2BA,355847.0,82
1257,Black Eyed Dog,Nick Drake,TRWXIHT128F145E2BB,1727841.0,108
1258,Hanging On A Star,Nick Drake,TRNDIHM128F145E2B6,901490.0,59
1259,Dead Souls,Nine Inch Nails,TRDJEJC128F92E6385,342384.0,67
1260,All The Love In The World,Nine Inch Nails,TRUWLIH128F931DFD4,128701.0,105
1261,Beside You In Time,Nine Inch Nails,TRTBDNK128E0788E89,342333.0,35
1262,The Sun Doesn't Like You,Norah Jones,TRAUNFE128F4258FE4,1501429.0,101
1263,Trail Of Fire,Oceansize,TRYVIDH128F932A9B3,694993.0,61
1264,Savant,Oceansize,TRFFIFP128F4243522,694997.0,30
1265,Only Twin,Oceansize,TRKWVZW12903D0090C,694999.0,92
1266,Fairpoint Diary,Over The Rhine,TRBOYTA128F4266CE5,1640400.0,79
1267,Overture,Patrick Wolf,TRVGJXT128F149F2A8,1254213.0,101
1268,The Magic Position,Patrick Wolf,TRKQOUU128EF340A30,982781.0,116
1269,Bluebells,Patrick Wolf,TRNTUYB128F14AA17B,1724205.0,48
1270,Clear Spot,Pernice Brothers,TRYKDFS128F42BA752,1785158.0,118
1271,The Man Who Swallowed My Soul,Persephone,TRZHXVO128F9330CAD,1267065.0,110
1272,Being Boring,Pet Shop Boys,TREWSGB128E078285E,129218.0,32
1273,Nothing Compares,Pixie Lott,TRIULBF128F934326D,1135774.0,34
1274,California,Quasi,TRVWGBD128F9350096,1329524.0,23
1275,C-lebrity,Queen + Paul Rodgers,TRNYHWF128F92C66CB,5334038.0,78
1276,Breakthru,Queen,TRCESGY128E0780E09,309743.0,101
1277,Don't Say Goodbye,Rick Astley,TRLDIVU128F425A61D,919878.0,115
1278,Slipping Away,Rick Astley,TRLJZNM128F425A61E,1585051.0,82
1279,When I Fall In Love,Rick Astley,TRRUUCY128F92C97E1,1124648.0,72
1280,Juliet,Robin Gibb,TRTZFSP128F92E234D,2277409.0,38
1281,Please,Robin Gibb,TRRPDMZ128F92E2343,1114071.0,84
1282,Nobody Girl,Ryan Adams,TRFQYFT128F14840BC,1061018.0,106
1283,Sylvia Plath,Ryan Adams,TRVDJWT128F14840BD,1392579.0,104
1284,Enemy Fire,Ryan Adams,TRZLJOC128F14840BE,753722.0,42
1285,Gonna Make You Love Me,Ryan Adams,TREPXQV128F14840BF,1089085.0,108
1286,Harder Now That It's Over,Ryan Adams,TRDMDMZ128F14840C1,1559729.0,98
1287,Stepson,Samiam,TRGHHGK128F428B123,959691.0,66
1288,Dying Days,Screaming Trees,TRMEHHR128F428EDF5,991785.0,103
1289,Sworn And Broken,Screaming Trees,TRHILIF128F427738C,1317900.0,41
1290,A Change Is Gonna Come,Seal,TRJACFA12903CAEEE7,1455182.0,100
1291,Monologue,She Wants Revenge,TRMVZVM128F14768EF,1669899.0,30
1292,Disconnect,She Wants Revenge,TRVQKHC128F9311F02,2221437.0,45
1293,Us,She Wants Revenge,TRNJBHT128F14768F3,1437477.0,84
1294,Shade,Silverchair,TRVTUEZ128F426FB3D,599077.0,105
1295,Suicidal Dream,Silverchair,TRADSQZ128F42707D7,118871.0,22
1296,The End Of The World,Skeeter Davis,TRUARTT128F428A1C4,375948.0,34
1297,Fifteen Minutes Old,Snow Patrol,TRGFKNN128F935696C,1081846.0,53
1298,I Want You,Sophie B. Hawkins,TRBFKHT128F427215E,836542.0,87
1299,Stop,Spice Girls,TRVFIFJ128F429846C,707397.0,79
1300,Inside You,Stabbing Westward,TRXHQLN128F426310E,1295223.0,37
1301,Slipping Away,Stabbing Westward,TRULQKT128F4262BF9,1003990.0,115
1302,Englishman In New York,Sting,TRMWUXD128E0794FA9,211287.0,94
1303,Sun Hits The Sky,Supergrass,TRBDPPT128F934B78A,982336.0,35
1304,Seen The Light,Supergrass,TRBQTZW128E0781666,1666052.0,41
1305,Twist In My Sobriety,Tanita Tikaram,TRCVOWY128F42790AE,411010.0,32
1306,Valentine Heart,Tanita Tikaram,TRDMTZL128F9311A16,1330414.0,62
1307,Something New,Tanita Tikaram,TRALRLW12903CC37A7,1213247.0,32
1308,Play Me Again,Tanita Tikaram,TRPLIUA12903CC37A9,1043962.0,116
1309,Grey,The 69 Eyes,TRUSTTX128F42565E9,760079.0,107
1310,Still Waters Run Deep,The 69 Eyes,TRFGFDY128F424A2DC,759774.0,85
1311,Especially For You,The Beautiful South,TRJFWDQ128EF3515BA,1274908.0,53
1312,Everybody's Talkin',The Beautiful South,TRACKLF128EF3515B7,1292061.0,1
1313,Rotterdam (Or Anywhere),The Beautiful South,TRSMAYH128F145A5FC,1144683.0,94
1314,Happy Music,The Blackbyrds,TRSTMBN128F92E54C1,1724774.0,19
1315,Stay,The Blue Nile,TRCPHRQ128F14587A8,909011.0,101
1316,Hawaii,The Beach Boys,TRWIXNX128F148509B,434105.0,38
1317,Don't Worry Baby,The Beach Boys,TRIUCSZ128F1485121,434164.0,45
1318,Shattered,The Cranberries,TREIADW128EF351919,1485712.0,71
1319,Saving Grace,The Cranberries,TRMCNML128EF35191B,1143891.0,104
1320,Billy Liar,The Decemberists,TRILTQH128F93264C4,202195.0,87
1321,"Los Angeles, I'm Yours",The Decemberists,TRCFRFJ128F93264C8,154271.0,104
1322,"The Gymnast, High Above The Ground",The Decemberists,TRCHGEN128F93269ED,202196.0,32
1323,The Bachelor And The Bride,The Decemberists,TRMVYGU128F93269F0,202197.0,101
1324,Listen To The Music,The Doobie Brothers,TRHLTMZ128F4270948,310775.0,74
1325,Long Train Runnin',The Doobie Brothers,TREJLYT12903CE12F6,1380002.0,92
1326,What A Fool Believes,The Doobie Brothers,TRMGYEC128F14A2B40,210431.0,113
1327,Grazing In The Grass,The Friends Of Distinction,TRAJQZX128F92F075C,1222206.0,38
1328,Hounds Of Love,The Futureheads,TRAPHYP128F9341FE1,1295803.0,113
1329,Great Expectations,The Gaslight Anthem,TRTQWSQ128F92F95ED,84599.0,1
1330,Once Upon A Summertime,The Innocence Mission,TRASALJ128F4222594,869918.0,67
1331,See The Sun,The Kooks,TRILXIR128F427D87A,425814.0,115
1332,Mr. Maker,The Kooks,TRGEEXZ128F427D87C,392608.0,60
1333,Love It All,The Kooks,TRWPBVL128F427D87F,430383.0,37
1334,Shine On,The Kooks,TRNIIRP128F92EB26A,430387.0,44
1335,The Laws Have Changed,The New Pornographers,TRPIDAD128F429EA66,1289909.0,10
1336,I'd Like To Teach The World To Sing,The New Seekers,TRSGQUU128F145E48E,1217633.0,80
1337,No Encores,The Notwist,TRXXYJO128F4227C2E,1495916.0,84
1338,O My God,The Police,TRJUIBH128E0793AF1,344347.0,44
1339,Letter From America,The Proclaimers,TRPSQVZ128F93296B5,1157088.0,17
1340,Sunshine On Leith,The Proclaimers,TRAVKWU12903CF62AE,1627255.0,76
1341,I'm On My Way,The Proclaimers,TRVSFLY128F93296B2,1465250.0,44
1342,Breakeven,The Script,TRASGVG128F92E8E0F,71276.0,14
1343,The End Where I Begin,The Script,TRQYJUC128F42A0C4F,484074.0,22
1344,Sweets For My Sweet,The Searchers,TRWRMVQ128F421CC11,876554.0,99
1345,I Am The Resurrection,The Stone Roses,TRRDXNF128F93366FC,86663.0,70
1346,A Pillar Of Salt,The Thermals,TRFMOUZ128F4289576,76813.0,81
1347,Now We Can See,The Thermals,TRECMZF128F9325C43,1667912.0,1
1348,The Runner,The Three Degrees,TRFILYT12903CA14DE,888191.0,49
1349,Big Sur,The Thrills,TRNIGFD128EF35F2A3,1359305.0,109
1350,The Lion Sleeps Tonight,The Tokens,TRTORLW128F932EAF3,307620.0,98
1351,Remember Me,The Zutons,TRSKROJ128F425A3D9,1400767.0,38
1352,Moons And Horror Shows,The Zutons,TRPJIKC128F425A3DB,1772170.0,101
1353,Valerie,The Zutons,TRSLWJO128F42663BE,1245554.0,113
1354,A-Z,Tracey Thorn,TRFNHMZ128EF3554E6,1667506.0,96
1355,Hands Up To The Ceiling,Tracey Thorn,TRTIPXZ128EF3554E9,1018324.0,92
1356,Giving Up The Gun,Vampire Weekend,TROZOZY12903CB6376,53594.0,41
1357,Refugees,Van Der Graaf Generator,TRTISVG128F429E748,697319.0,108
1358,I Learned From The Best,Whitney Houston,TRGZOAL128F42B028C,355001.0,116
1359,I Bow Out,Whitney Houston,TRSVRBM128F4288546,329828.0,46
1360,Apistat Commander,Xiu Xiu,TRCROYD128F93271D9,527512.0,101
1361,Fast Car,Xiu Xiu,TREAVEV128F9325B31,352274.0,70
1362,Lamp Halo,Zeromancer,TRWOUYB128E0796951,890608.0,37
1363,Long Shot,Aimee Mann,TRRGMKE128F42482A7,219655.0,39
1364,Ariana,Alphaville,TRNHIAZ128E0786F68,797446.0,41
1365,Heavy On My Heart,Anastacia,TRSCRMI128F427FBBB,808122.0,37
1366,Welcome To My Truth,Anastacia,TRSWRPC128F4280383,809068.0,34
1367,Together Alone,Anouk,TRKEQZY12903C986A2,812904.0,61
1368,Sacrifice,Anouk,TRGYVDJ128F14722BA,812772.0,104
1369,Michel,Anouk,TRRZTGW128F14722C5,813139.0,74
1370,Lost,Anouk,TRSICSS128F14722CC,812480.0,67
1371,Like A Stone,Audioslave,TREFAHD128F92FD700,121557.0,36
1372,I Am The Highway,Audioslave,TRKRZLR128F427255A,327574.0,82
1373,Doesn't Remind Me,Audioslave,TRNRIOU128F1451EE8,460806.0,10
1374,Lip Up Fatty,Bad Manners,TRHYBCG128F92EFAB3,778610.0,22
1375,Anesthesia,Bad Religion,TRNLDPV128F428BEF1,364439.0,44
1376,I Only Want To Be With You,Bay City Rollers,TRTAYAL128F425A6D0,1049457.0,41
1377,It's A Game,Bay City Rollers,TRDRDUD128F425A59D,1265592.0,72
1378,Out Of My Heart,BBMak,TROVNSN128F92D4C58,1513888.0,30
1379,In Between Days,Ben Folds,TRGKPUE128F428395F,863382.0,66
1380,Give Judy My Notice,Ben Folds,TRODQTR128F427E3CD,1588226.0,81
1381,Learn To Live With What You Are,Ben Folds,TRNZKMZ128F427E643,1406357.0,58
1382,All U Can Eat,Ben Folds,TRMNSRB128F42B861F,188143.0,101
1383,Songs Of Love,Ben Folds,TRQYMRT128F427E648,1720505.0,65
1384,Lovely Day,Bill Withers,TRFSWWZ128F426AC0C,123068.0,55
1385,I Can't Write Left-Handed,Bill Withers,TRMSPBN12903CBAD5D,1501923.0,112
1386,Kiss The Rain,Billie Myers,TRZTICD128F423766A,655412.0,118
1387,The Tide Is High,Blondie,TRBFRXP128F1472848,528779.0,58
1388,Marie Laveau,Bobby Bare,TRJSVVI12903CA8185,1176538.0,51
1389,My Prerogative,Bobby Brown,TRQCGKV128E078E7DB,166313.0,79
1390,(Fork And Knife),Brand New,TRZJIJJ128F42846A7,225792.0,72
1391,Brokenhearted,Brandy,TRERDVH12903CAD061,572615.0,41
1392,Everything I Own,Bread,TRXVVQU128F9307EA2,623117.0,44
1393,Piano In The Dark,Brenda Russell,TRHZAOO128F1464052,577646.0,65
1394,Here I Am,Bryan Adams,TRZDBAY128F9302B59,755227.0,33
1395,World Of Two,Cake,TRQPCMN128F4277052,1007671.0,78
1396,Take It All Away,Cake,TRCNHBY128F4280ADF,888275.0,91
1397,Yesterday Is Here,Cat Power,TRYDDED128F9306FEF,1758449.0,49
1398,Bathysphere,Cat Power,TRUAHCY128F429E970,1461802.0,10
1399,Sea Of Love,Cat Power,TREAOEF128F423AAFE,349560.0,49
1400,Werewolf,Cat Power,TROITAX128F429E9FD,466439.0,81
1401,Night Drive,Chromatics,TRVTLCN128F429357C,1792292.0,13
1402,Running Up That Hill,Chromatics,TRMCTNM128F429358E,1623206.0,96
1403,Rhythm Of The Night,DeBarge,TRAFYMY128F92CFE43,1471051.0,35
1404,Foolish Beat,Debbie Gibson,TRUHZAH12903CB0261,485925.0,79
1405,You Are Not Alone,Eagles,TRSFDFY128F428C771,393781.0,22
1406,Everything's Ruined,Faith No More,TRLFRLW128F1482515,545207.0,67
1407,Heavy Storm,First Aid Kit,TRRRIUK12903CFB054,1144497.0,57
1408,Ghost Town,First Aid Kit,TRSSMTT12903CFB058,1102865.0,52
1409,Winter Is All Over You,First Aid Kit,TRDDJYF12903CFB066,1091977.0,39
